,name,salary_from,salary_to,salary_currency,area_name,published_at
1463,Руководитель IT отдела,28000.0,33000.0,RUR,Ростов-на-Дону,2007
1464,Программист корпоративной информационной системы (КИС),8000.0,30000.0,RUR,Иваново (Ивановская область),2007
1465,Программист баз данных,43000.0,45000.0,RUR,Москва,2007
1466,Специалист по технической поддержке,27500.0,30000.0,RUR,Москва,2007
1467,Инженер отдела реализации системных проектов,13000.0,28000.0,RUR,Ставрополь,2007
1468,Инженер отдела реализации системных проектов,13000.0,28000.0,RUR,Ростов-на-Дону,2007
1469,Программист .NET,70000.0,75000.0,RUR,Москва,2007
1470,Дизайнер-верстальщик,20000.0,30000.0,RUR,Москва,2007
1471,Менеджер по работе с партнерами,35000.0,40000.0,RUR,Москва,2007
1472,Менеджер проекта (должность - главный специалист отдела методологии в области управленческого учета),60000.0,60000.0,RUR,Москва,2007
1473,Специалист отдела методологии и контроля сбыта,25000.0,35000.0,RUR,Екатеринбург,2007
1474,Программист 1С 8.0,50000.0,70000.0,RUR,Москва,2007
1475,Веб-разработчик,8000.0,12000.0,RUR,Ульяновск,2007
1476,Руководитель проектов,45000.0,117000.0,RUR,Москва,2007
1477,Дизайнер интерфейсов,25000.0,30000.0,RUR,Санкт-Петербург,2007
1478,Инженер/начальник отдела,35000.0,50000.0,RUR,Москва,2007
1479,Системный администратор,20000.0,30000.0,RUR,Краснодар,2007
1480,Системный администратор,26000.0,28000.0,RUR,Московская область - Юг,2007
1481,Системный администратор,30000.0,40000.0,RUR,Москва,2007
1482,Руководитель ИТ службы,27000.0,30000.0,RUR,Новосибирск,2007
1483,Системный администратор (IT),40000.0,50000.0,RUR,Москва,2007
1484,Программист 1С,60000.0,65000.0,RUR,Москва,2007
1485,Инженер IT,12000.0,15000.0,RUR,Белгород,2007
1486,Менеджер проекта,35000.0,40000.0,RUR,Москва,2007
1487,Php программист,50000.0,60000.0,RUR,Москва,2007
1488,Инженер по пуско-наладке систем технической безопасности,25000.0,30000.0,RUR,Москва,2007
1489,Программист 1С,40000.0,40000.0,RUR,Санкт-Петербург,2007
1490,Программист 1С,55000.0,65000.0,RUR,Москва,2007
1491,Системный администратор,45000.0,65000.0,RUR,Москва,2007
1492,Траффик-менеджер \ техподдержка,15000.0,18000.0,RUR,Москва,2007
1493,Web - дизайнер,27000.0,32000.0,RUR,Москва,2007
1494,Дизайнер,21000.0,32000.0,RUR,Москва,2007
1495,TeamLeader,60000.0,80000.0,RUR,Санкт-Петербург,2007
1496,Сервис-инженер,7000.0,9000.0,RUR,Нижний Новгород,2007
1497,Менеджер по продажам Центра Информационной безопасности (SL_SEC),40000.0,80000.0,RUR,Москва,2007
1498,Менеджер IT проектов,8000.0,15000.0,RUR,Екатеринбург,2007
1499,Системный администратор,20000.0,25000.0,RUR,Москва,2007
1500,Руководитель интернет-проектов в BBDO Interactive,42000.0,53000.0,RUR,Москва,2007
1501,Директор IT,70000.0,100000.0,RUR,Москва,2007
1502,Internet Solutions Coordinator,35000.0,40000.0,RUR,Москва,2007
1503,Программист 1С 8.0,30000.0,35000.0,RUR,Москва,2007
1504,Менеджер по развитию сервиса,18000.0,25000.0,RUR,Санкт-Петербург,2007
1505,Редактор веб-сайта,50000.0,55000.0,RUR,Москва,2007
1506,Программист 1С,35000.0,40000.0,RUR,Москва,2007
1507,Системный Администратор,40000.0,40000.0,RUR,Москва,2007
1508,Эксперт СПД,46000.0,50000.0,RUR,Москва,2007
1509,Верстальщик HTML,8000.0,8000.0,RUR,Нижний Новгород,2007
1510,Системный администратор,50000.0,50000.0,RUR,Москва,2007
1511,Системный администратор,12000.0,18000.0,RUR,Нижний Новгород,2007
1512,Эксперт ПО,44000.0,57000.0,RUR,Москва,2007
1513,Технический специалист,30000.0,40000.0,RUR,Москва,2007
1514,Дежурный технический специалист,15000.0,20000.0,RUR,Москва,2007
1515,Эксперт по серверам и системам хранения Dell,36900.0,45000.0,RUR,Москва,2007
1516,Верстальщик HTML,24000.0,30000.0,RUR,Москва,2007
1517,Специалист по IP TV,45000.0,70000.0,RUR,Москва,2007
1518,Администратор ЛВС,40000.0,60000.0,RUR,Санкт-Петербург,2007
1519,Менеджер проекта,60000.0,80000.0,RUR,Москва,2007
1520,"Администратор (СУБД Oracle v.9i, MS SQL)",45000.0,55000.0,RUR,Москва,2007
1521,Ведущий системный администратор,50000.0,60000.0,RUR,Москва,2007
1522,Ведущий программист,60000.0,75000.0,RUR,Москва,2007
1523,Дизайнер веб,28000.0,32000.0,RUR,Москва,2007
1524,Программист 1С - 8.0,45000.0,50000.0,RUR,Москва,2007
1525,Руководитель отдела развития радиосети,40000.0,45000.0,RUR,Екатеринбург,2007
1526,Системный администратор,42000.0,42000.0,RUR,Москва,2007
1527,Руководитель проектов внедрения 1С:Предприятие 8,45000.0,100000.0,RUR,Санкт-Петербург,2007
1528,Менеджер по вторичным продажам услуг связи и поддержки клиентов,25200.0,25200.0,RUR,Москва,2007
1529,Старший консультант по внедрению 1С:Предприятие 8,27000.0,60000.0,RUR,Санкт-Петербург,2007
1530,Стажер ERP / Системный аналитик,20000.0,35000.0,RUR,Москва,2007
1531,Начальник отдела информационных технологий,50000.0,53000.0,RUR,Москва,2007
1532,Сервисный инженер по оборудованию Сisco (вакансия горящая!),35000.0,50000.0,RUR,Москва,2007
1533,Менеджер по закупкам,15000.0,25000.0,RUR,Краснодар,2007
1534,Инженер-инсталлятор,15000.0,25000.0,RUR,Ростов-на-Дону,2007
1535,Менеджер по продажам отдела продаж услуг операторам связи,24000.0,28000.0,RUR,Санкт-Петербург,2007
1536,Сервисный инженер Распределительных систем управления,33000.0,36000.0,RUR,Москва,2007
1537,Менеджер по продажам,12000.0,15000.0,RUR,Ставрополь,2007
1538,ASP.NET Senior Developer,40000.0,60000.0,RUR,Санкт-Петербург,2007
1539,ASP.NET Developer,34000.0,45000.0,RUR,Санкт-Петербург,2007
1540,Руководитель отдела продаж 1С,50000.0,75000.0,RUR,Москва,2007
1541,Программист,35000.0,45000.0,RUR,Москва,2007
1542,Рhp-программист,50000.0,75000.0,RUR,Москва,2007
1543,Специалист по выездной установке программного обеспечения,6000.0,7000.0,RUR,Ростов-на-Дону,2007
1544,Системный администратор,30000.0,30000.0,RUR,Москва,2007
1545,Системный администратор,12000.0,15000.0,RUR,Ростов-на-Дону,2007
